FID,INDICATIVO,NOMBRE,PROVINCIA,ALTITUD,COORD_X,COORD_Y,VAR_OBSVER,DATUM,TIPO
0,2276B,VILLAELES DE VALDAVIA,PALENCIA,908.000000000000000,370729.000000000000000,4714145.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
1,2290Y,PEDROSA DEL PRÍNCIPE,BURGOS,771.000000000000000,401101.000000000000000,4678354.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
2,2296A,ÓLVEGA-CAMINO VEGAFRÍA,SORIA,1039.000000000000000,585048.000000000000000,4625363.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
3,2298,PALACIOS DE LA SIERRA,BURGOS,1080.000000000000000,489089.000000000000000,4645313.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
4,2302N,MONTERRUBIO DE LA DEMANDA,BURGOS,1197.000000000000000,490842.000000000000000,4666036.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
5,2311Y,VILLAMAYOR DE LOS MONTES,BURGOS,882.000000000000000,436519.000000000000000,4661751.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
6,2331X,VILLAFRÍA II,BURGOS,891.000000000000000,448826.000000000000000,4689503.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
7,2362C,"CAMPORREDONDO DE ALBA, CUEVA DORADA",PALENCIA,1575.000000000000000,360085.000000000000000,4750456.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
8,2374X,CARRIÓN DE LOS CONDES,PALENCIA,830.000000000000000,366802.000000000000000,4689997.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
9,2400E,PALENCIA-AUTILLA PINO,PALENCIA,874.000000000000000,367251.000000000000000,4650526.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
10,2422,VALLADOLID,VALLADOLID,735.000000000000000,353884.000000000000000,4611387.000000000000000,UiDdRhSeENvIHBVmtTMpP,ETRS89,AUTOMATICAS
11,2430Y,MUÑOTELLO,AVILA,1178.000000000000000,326896.000000000000000,4490073.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
12,2444X,ÁVILA I,AVILA,1130.000000000000000,357981.000000000000000,4502280.000000000000000, ,ETRS89,AUTOMATICAS
13,2453E,GOTARRENDURA,AVILA,920.000000000000000,353118.000000000000000,4521223.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
14,2456B,AREVALO,AVILA,820.000000000000000,354658.000000000000000,4548124.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
15,2462,"NAVACERRADA,PUERTO",MADRID,1894.000000000000000,414745.000000000000000,4516276.000000000000000,FUiDdRhSeNvIHBVmtTMpP,ETRS89,AUTOMATICAS
16,2471Y,SAN RAFAEL,SEGOVIA,1260.000000000000000,397757.000000000000000,4508164.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
17,2482B,MIGUELAÑEZ,SEGOVIA,870.000000000000000,384510.000000000000000,4553700.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
18,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960.000000000000000,271562.000000000000000,4470635.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
19,2503B,"OLMEDO, DEPÓSITO AGUA",VALLADOLID,786.000000000000000,358306.000000000000000,4571222.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
20,2503X,OLMEDO,VALLADOLID,740.000000000000000,358824.000000000000000,4576302.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
21,2512Y,RIVILLA DE BARAJAS,AVILA,925.000000000000000,329925.000000000000000,4527645.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
22,2517A,FUENTE EL SOL,VALLADOLID,755.000000000000000,337289.000000000000000,4559752.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
23,2536D,MORALES DEL TORO-DEPOSITO,ZAMORA,710.000000000000000,310536.000000000000000,4602154.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
24,2555B,FUENTESAUCO,ZAMORA,811.000000000000000,292051.000000000000000,4568000.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
25,2568D,VILLAPUN,PALENCIA,985.000000000000000,347956.000000000000000,4709576.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
26,2593D,VILLALÓN DE CAMPOS,VALLADOLID,763.000000000000000,334975.000000000000000,4661264.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
27,2604B,MEDINA DE RIOSECO,VALLADOLID,731.000000000000000,330697.000000000000000,4638004.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
28,2611D,VILLAFÁFILA,ZAMORA,690.000000000000000,284805.000000000000000,4637083.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
29,2614,ZAMORA,ZAMORA,656.000000000000000,271750.000000000000000,4599605.000000000000000,hSeENvIHBVmtTMpP,ETRS89,AUTOMATICAS
30,2626Y,SAHECHORES-HELIPUERTO,LEON,916.000000000000000,320124.000000000000000,4720951.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
31,2630X,PUERTO DE SAN ISIDRO,LEON,1510.000000000000000,306451.000000000000000,4770468.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
32,2661B,LEÓN/AEROPUERTO,LEON,912.000000000000000,283123.000000000000000,4719725.000000000000000,heENvIHBVmtTMpP,ETRS89,AUTOMATICAS
33,2664B,VALENCIA DE DON JUAN,LEON,788.000000000000000,293522.000000000000000,4685663.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
34,2701D,MIÑERA DE LUNA-EMBALSE,LEON,1120.000000000000000,265562.000000000000000,4752106.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
35,2728B,VILLAMECA,LEON,995.000000000000000,248269.000000000000000,4726339.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
36,2734D,ASTORGA-DEPÓSITO AGUA,LEON,919.000000000000000,247280.000000000000000,4707285.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
37,2737E,LAGUNAS DE SOMOZA,LEON,1020.000000000000000,236817.000000000000000,4696644.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
38,2742R,BUSTILLO DEL PÁRAMO-LAS MATILLAS,LEON,850.000000000000000,271471.000000000000000,4705307.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
39,2755X,BENAVENTE,ZAMORA,715.000000000000000,279182.000000000000000,4654421.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
40,2766E,EL PUENTE (CASA FORESTAL),ZAMORA,935.000000000000000,198911.000000000000000,4665322.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
41,2777K,SANTIBAÑEZ DE VIDRIALES,ZAMORA,737.000000000000000,251242.000000000000000,4662821.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
42,2789H,POZUELO DE TABARA,ZAMORA,711.000000000000000,258274.000000000000000,4630060.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
43,2804F,VILLADEPERA,ZAMORA,790.000000000000000,237885.000000000000000,4602796.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
44,2811A,NAVARREDONDA DE GREDOS,AVILA,1525.000000000000000,318001.000000000000000,4468872.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
45,2828Y,BARCO DE AVILA,AVILA,1012.000000000000000,286072.000000000000000,4470238.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
46,2847X,PEDROSILLO DE LOS AIRES-CASTILLEJO,SALAMANCA,865.000000000000000,276593.000000000000000,4506103.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
47,2863C,PEDRAZA DE ALBA-VALLELARGO,SALAMANCA,897.000000000000000,300195.000000000000000,4511726.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
48,2870,"SALAMANCA,OBS.",SALAMANCA,775.000000000000000,275948.000000000000000,4537454.000000000000000,heNvIHBVmtTMpP,ETRS89,AUTOMATICAS
49,2873X,BARBADILLO,SALAMANCA,817.000000000000000,265868.000000000000000,4531779.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
50,2882D,EVC_'PEÑAUSENDE,ZAMORA,985.000000000000000,257184.000000000000000,4569327.000000000000000,hHBmtTMpP,ETRS89,AUTOMATICAS
51,2885K,FRESNO DE SAYAGO,ZAMORA,804.000000000000000,246984.000000000000000,4576963.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
52,2891A,VILLARINO DE LOS AIRES,SALAMANCA,690.000000000000000,209936.000000000000000,4573746.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
53,2914C,BOADILLA FUENTE SAN ESTEBAN,SALAMANCA,785.000000000000000,229752.000000000000000,4519953.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
54,2916A,VITIGUDINO,SALAMANCA,769.000000000000000,210903.000000000000000,4545719.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
55,2918Y,EL MAILLO (BASE AVIONES),SALAMANCA,1027.000000000000000,227110.000000000000000,4495961.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
56,2926B,BAÑOBÁREZ,SALAMANCA,748.000000000000000,195777.000000000000000,4528534.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
57,2930Y,NAVASFRÍAS,SALAMANCA,880.000000000000000,175916.000000000000000,4467668.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
58,2945A,EL BODÓN-BASE AÉREA,SALAMANCA,805.000000000000000,196813.000000000000000,4487741.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
59,2946X,SAELICES EL CHICO,SALAMANCA,680.000000000000000,195540.000000000000000,4504476.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
60,2966D,ALCAÑICES-VIVINERA,ZAMORA,840.000000000000000,225218.000000000000000,4619888.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
61,2978X,AGUAS DE CABREIROA,OURENSE,380.000000000000000,133325.000000000000000,4651102.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
62,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062.000000000000000,594513.000000000000000,4521786.000000000000000,hreNvIHBVmtTMpP,ETRS89,AUTOMATICAS
63,3021Y,ZAOREJAS,GUADALAJARA,1230.000000000000000,567475.000000000000000,4512731.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
64,3040Y,BETETA,CUENCA,1214.000000000000000,578178.000000000000000,4491620.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
65,3044X,CAÑIZARES,CUENCA,940.000000000000000,571992.000000000000000,4486963.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
66,3085Y,PASTRANA,GUADALAJARA,920.000000000000000,503983.000000000000000,4473019.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
67,3094B,TARANCÓN,CUENCA,808.000000000000000,498175.000000000000000,4429022.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
68,3099Y,OCAÑA,TOLEDO,733.000000000000000,457612.000000000000000,4420661.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
69,3100B,ARANJUEZ,MADRID,540.000000000000000,453430.000000000000000,4435361.000000000000000,heHBVmtTMpP,ETRS89,AUTOMATICAS
70,3103,PANTANO EL VADO,GUADALAJARA,910.000000000000000,474607.000000000000000,4539202.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
71,3104Y,"RASCAFRÍA, EL PAULAR",MADRID,1159.000000000000000,425165.000000000000000,4526895.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
72,3107A,LOZOYA DEL VALLE (OFC. AGENTES FOREST),MADRID,1170.000000000000000,433211.000000000000000,4534127.000000000000000, ,ETRS89,AUTOMATICAS
73,3111D,SOMOSIERRA,MADRID,1450.000000000000000,451298.000000000000000,4553968.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
74,3125Y,SAN SEBASTIÁN DE LOS REYES,MADRID,671.000000000000000,446250.000000000000000,4491219.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
75,3126Y,EL GOLOSO,MADRID,740.000000000000000,439729.000000000000000,4490313.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
76,3127A,COLEGIO PABLO PICASO,MADRID,690.000000000000000,445135.000000000000000,4480311.000000000000000, ,ETRS89,AUTOMATICAS
77,3130C,SIGÜENZA,GUADALAJARA,1005.000000000000000,532080.000000000000000,4548417.000000000000000,heIHBVmtTMpP,ETRS89,AUTOMATICAS
78,3140Y,MANDAYONA,GUADALAJARA,990.000000000000000,520189.000000000000000,4537120.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
79,3170Y,ALCALÁ DE HENARES-ENCÍN,MADRID,605.000000000000000,475461.000000000000000,4486440.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
80,3182Y,ARGANDA DEL REY,MADRID,533.000000000000000,457704.000000000000000,4462469.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
81,3191E,COLMENAR VIEJO/FAMET,MADRID,1004.000000000000000,435367.000000000000000,4505305.000000000000000,heENvIHBVmtTMpP,ETRS89,AUTOMATICAS
82,3194Y,POZUELO DE ALARCÓN,MADRID,665.000000000000000,431030.000000000000000,4477838.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
83,3195,"MADRID,RETIRO",MADRID,667.000000000000000,442470.000000000000000,4473702.000000000000000,hrSeNvIHBVmtTMpP,ETRS89,AUTOMATICAS
84,3209Y,BRIHUEGA,GUADALAJARA,955.000000000000000,510620.000000000000000,4512709.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
85,3229Y,TIELMES,MADRID,594.000000000000000,473492.000000000000000,4455244.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
86,3245Y,TEMBLEQUE,TOLEDO,635.000000000000000,456631.000000000000000,4394152.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
87,3254Y,MORA DE TOLEDO,TOLEDO,717.000000000000000,433068.000000000000000,4393303.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
88,3260B,TOLEDO,TOLEDO,515.000000000000000,410625.000000000000000,4415486.000000000000000,dRhSeENvIHBVmtTMpP,ETRS89,AUTOMATICAS
89,3266A,ALTO DE LOS LEONES,MADRID,1532.000000000000000,403535.000000000000000,4506792.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
90,3268C,ALPEDRETE,MADRID,924.000000000000000,413987.000000000000000,4501482.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
91,3298X,SAN PABLO DE LOS MONTES,TOLEDO,917.000000000000000,383957.000000000000000,4378346.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
92,3298Y,EVC_SAN PABLO DE LOS MONTES,TOLEDO,917.000000000000000,383957.000000000000000,4378346.000000000000000, ,ETRS89,AUTOMATICAS
93,3319D,PUERTO EL PICO,AVILA,1285.000000000000000,329039.000000000000000,4467409.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
94,3330Y,ROZAS DE PUERTO REAL,MADRID,890.000000000000000,373630.000000000000000,4463566.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
95,3337U,CEBREROS,AVILA,850.000000000000000,376580.000000000000000,4480666.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
96,3338,ROBLEDO DE CHAVELA,MADRID,790.000000000000000,393968.000000000000000,4475989.000000000000000,FhHBVmtTMpP,ETRS89,AUTOMATICAS
97,3343Y,VALDEMORILLO,MADRID,884.000000000000000,410083.000000000000000,4483426.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
98,3362Y,CASTILLO BAYUELA,TOLEDO,560.000000000000000,356771.000000000000000,4441105.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
99,3365A,TALAVERA DE LA REINA,TOLEDO,372.000000000000000,340822.000000000000000,4424827.000000000000000,heIHBVmtTMpP,ETRS89,AUTOMATICAS
100,3386A,NAVALVILLAR DE IBOR,CACERES,923.000000000000000,295270.000000000000000,4385155.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
101,3391,SOTILLO DE LA ADRADA,AVILA,630.000000000000000,364777.000000000000000,4461006.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
102,3422D,CANDELEDA,AVILA,350.000000000000000,303093.000000000000000,4445766.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
103,3427Y,"OROPESA,DEHESÓN DEL ENCINAR",TOLEDO,345.000000000000000,319487.000000000000000,4429159.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
104,3434X,NAVALMORAL DE LA MATA,CACERES,269.000000000000000,279371.000000000000000,4424940.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
105,3436D,GARGANTA DE LA OLLA,CACERES,690.000000000000000,262667.000000000000000,4443809.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
106,3448X,SERRADILLA,CACERES,406.000000000000000,232317.000000000000000,4412555.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
107,3455X,JARAICEJO,CACERES,559.000000000000000,259113.000000000000000,4394903.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
108,3463X,TRUJILLO,CACERES,503.000000000000000,254520.000000000000000,4374213.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
109,3475X,CAÑAVERAL,CACERES,373.000000000000000,210883.000000000000000,4409969.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
110,3494U,NUÑOMORAL,CACERES,470.000000000000000,225088.000000000000000,4478092.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
111,3503,GUIJO DE GRANADILLA,CACERES,393.000000000000000,230523.000000000000000,4453839.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
112,3504X,HERVÁS,CACERES,724.000000000000000,256706.000000000000000,4461100.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
113,3514B,TORNAVACAS,CACERES,991.000000000000000,272229.000000000000000,4459904.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
114,3516X,PIORNAL,CACERES,1260.000000000000000,258628.000000000000000,4445017.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
115,3519X,PLASENCIA,CACERES,415.000000000000000,236738.000000000000000,4437101.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
116,3526X,CORIA,CACERES,313.000000000000000,196315.000000000000000,4434225.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
117,3531X,TORRECILLA DE LOS ANGELES,CACERES,459.000000000000000,209839.000000000000000,4461649.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
118,3536X,HOYOS,CACERES,560.000000000000000,182856.000000000000000,4453808.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
119,3540X,ZARZA LA MAYOR,CACERES,336.000000000000000,169849.000000000000000,4420621.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
120,3547X,VALVERDE DE FRESNO,CACERES,450.000000000000000,168393.000000000000000,4458045.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
121,3562X,"ALISEDA, LA UMBRÍA",CACERES,321.000000000000000,178371.000000000000000,4370887.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
122,3565X,BROZAS,CACERES,425.000000000000000,178511.000000000000000,4392074.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
123,4007Y,OSSA DE MONTIEL,ALBACETE,905.000000000000000,522092.000000000000000,4313016.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
124,4051Y,ALCÁZAR DEL REY,CUENCA,875.000000000000000,516464.000000000000000,4434558.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
125,4061X,QUINTANAR DE LA ORDEN,TOLEDO,691.000000000000000,495969.000000000000000,4383086.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
126,4064Y,ALCÁZAR DE SAN JUAN,CIUDAD REAL,640.000000000000000,481414.000000000000000,4360172.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
127,4070Y,ABIA DE OBISPALIA,CUENCA,1020.000000000000000,551605.000000000000000,4430029.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
128,4075Y,VILLARES DEL SAZ,CUENCA,870.000000000000000,542494.000000000000000,4410148.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
129,4089A,ALBERCA DE ZANCARA,CUENCA,805.000000000000000,543458.000000000000000,4374113.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
130,4090Y,SAN CLEMENTE,CUENCA,728.000000000000000,549880.000000000000000,4363176.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
131,4091Y,VILLARROBLEDO,ALBACETE,718.000000000000000,535156.000000000000000,4345925.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
132,4093Y,OSA DE LA VEGA,CUENCA,763.000000000000000,520589.000000000000000,4389618.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
133,4095Y,BELMONTE,CUENCA,745.000000000000000,525296.000000000000000,4378441.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
134,4096Y,"MUNERA , SAN BARTOLOMÉ (AUTOMÁTICA)",ALBACETE,918.000000000000000,544248.000000000000000,4318750.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
135,4103X,TOMELLOSO,CIUDAD REAL,662.000000000000000,499352.000000000000000,4335550.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
136,4147X,VALDEPEÑAS,CIUDAD REAL,700.000000000000000,465990.000000000000000,4289169.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
137,4148,VISO DEL MARQUÉS,CIUDAD REAL,778.000000000000000,450600.000000000000000,4263449.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
138,4210Y,ABENOJAR,CIUDAD REAL,718.000000000000000,387966.000000000000000,4306257.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
139,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,485.000000000000000,360205.000000000000000,4327854.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
140,4236Y,PUERTO REY,TOLEDO,620.000000000000000,326158.000000000000000,4368263.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
141,4244X,HERRERA DEL DUQUE,BADAJOZ,447.000000000000000,321847.000000000000000,4337607.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
142,4245X,GUADALUPE,CACERES,660.000000000000000,299243.000000000000000,4369901.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
143,4260,PERALEDA DEL ZAUCEJO,BADAJOZ,542.000000000000000,275167.000000000000000,4262193.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
144,4263X,VALSEQUILLO,CORDOBA,575.000000000000000,294767.000000000000000,4253863.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
145,4267X,HINOJOSA DEL DUQUE-DEHESAS CORDOBESAS,CORDOBA,551.000000000000000,315006.000000000000000,4263242.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
146,4300Y,MINAS DE ALMADÉN,CIUDAD REAL,535.000000000000000,339704.000000000000000,4293457.000000000000000,hHVmtTMpP,ETRS89,AUTOMATICAS
147,4325X,CASTUERA,BADAJOZ,502.000000000000000,278583.000000000000000,4288262.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
148,4340,NAVALVILLAR DE PELA,BADAJOZ,313.000000000000000,287161.000000000000000,4331129.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
149,4347X,ZORITA,CACERES,413.000000000000000,266232.000000000000000,4351661.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
150,4358X,DON BENITO,BADAJOZ,273.000000000000000,250389.000000000000000,4315793.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
151,4386B,LLERENA,BADAJOZ,655.000000000000000,235927.000000000000000,4235826.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
152,4395X,VILLAFRANCA DE LOS BARROS,BADAJOZ,430.000000000000000,211836.000000000000000,4272214.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
153,4410X,MÉRIDA,BADAJOZ,228.000000000000000,206455.000000000000000,4312890.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
154,4411C,ALCUESCAR,CACERES,467.000000000000000,220963.000000000000000,4343702.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
155,4427X,ZAFRA,BADAJOZ,433.000000000000000,199982.000000000000000,4258662.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
156,4436Y,ALMENDRALEJO,BADAJOZ,371.000000000000000,207648.000000000000000,4287619.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
157,4464X,ALBURQUERQUE,BADAJOZ,283.000000000000000,154873.000000000000000,4344580.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
158,4478X,BADAJOZ CMT,BADAJOZ,175.000000000000000,152326.000000000000000,4311937.000000000000000,FhHBVmtTMpP,ETRS89,AUTOMATICAS
159,4486X,OLIVENZA,BADAJOZ,275.000000000000000,144753.000000000000000,4291136.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
160,4489X,ALCONCHEL,BADAJOZ,170.000000000000000,126465.000000000000000,4268297.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
161,4492E,BARCARROTA,BADAJOZ,387.000000000000000,157769.000000000000000,4265972.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
162,4492F,EVC_BARCARROTA,BADAJOZ,375.000000000000000,157705.000000000000000,4265604.000000000000000, ,ETRS89,AUTOMATICAS
163,4497X,VILLANUEVA DEL FRESNO,BADAJOZ,247.000000000000000,136713.000000000000000,4255310.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
164,4499X,MONESTERIO,BADAJOZ,771.000000000000000,213012.000000000000000,4219905.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
165,4501X,FUENTE DE CANTOS,BADAJOZ,602.000000000000000,210057.000000000000000,4234180.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
166,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,381.000000000000000,170732.000000000000000,4245660.000000000000000,hIHBVmtTMpP,ETRS89,AUTOMATICAS
167,4520X,FREGENAL DE LA SIERRA,BADAJOZ,586.000000000000000,179243.000000000000000,4231945.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
168,4541X,EL GRANADO (BOCACHANZA - AUTOMÁTICA),HUELVA,60.000000000000000,100655.000000000000000,4165905.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
169,4549Y,"AYAMONTE, ISLA CANELA",HUELVA,2.000000000000000,109846.000000000000000,4125534.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
170,4554X,"CARTAYA , PEMARES",HUELVA,15.000000000000000,137615.000000000000000,4126915.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
171,4560Y,"ALAJAR, CABEZO MOLINO",HUELVA,572.000000000000000,176715.000000000000000,4197609.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
172,4575X,VALVERDE CAMINO (CH.GUADIANA AUTOMATICA),HUELVA,273.000000000000000,168621.000000000000000,4164916.000000000000000,hHBVmtTMpP,ETRS89,AUTOMATICAS
173,4584X,EL CERRO DE ANDEVALO,HUELVA,270.000000000000000,152557.000000000000000,4183368.000000000000000,hHmtTMpP,ETRS89,AUTOMATICAS
